"","date_of_fire","latitude","longitude","time_of_fire","satellite","instrument","daynight","mean_elevation","mean_slope","mean_aspect","avg_windspeed","rain","avg_hum","avg_temp"
"1105",2021-02-26,-33.97748,18.92252,1132,"N","VIIRS","D",503.90997,42.303192,43.334713,0.74,0,53.2,24.7
"1106",2021-02-26,-33.99726,18.94318,1132,"N","VIIRS","D",838.48004,19.948679,24.226452,0.74,0,53.2,24.7
"1107",2021-02-26,-33.99057,18.93828,1132,"N","VIIRS","D",560.27002,26.327356,346.79977,0.74,0,53.2,24.7
"1108",2021-02-26,-33.99102,18.92566,1132,"N","VIIRS","D",1058.1,31.25622,33.89016,0.74,0,53.2,24.7
"1109",2021-02-26,-33.99039,18.94473,1132,"N","VIIRS","D",620.44403,29.269392,14.160697,0.74,0,53.2,24.7
"1110",2021-02-26,-33.97674,18.94552,1132,"N","VIIRS","D",271.59998,2.8349543,205.67819,0.74,0,53.2,24.7
"1111",2021-02-26,-33.97599,18.96859,1132,"N","VIIRS","D",675.97003,28.567747,192.40878,0.74,0,53.2,24.7
"1112",2021-02-26,-33.99016,18.95293,1132,"N","VIIRS","D",355.12997,8.2154427,68.048668,0.74,0,53.2,24.7
"1113",2021-02-26,-33.97091,18.91475,1132,"N","VIIRS","D",573.53003,54.125221,53.418713,0.74,0,53.2,24.7
"1114",2021-02-26,-33.97479,19.00541,1132,"N","VIIRS","D",1094.4399,12.7683,340.06256,0.74,0,53.2,24.7
"1115",2021-02-26,-33.991,18.92251,1132,"N","VIIRS","D",1089.4299,13.711303,222.70311,0.74,0,53.2,24.7
"1116",2021-02-26,-34.00939,18.99545,1132,"N","VIIRS","D",907.15997,26.356607,333.15747,0.74,0,53.2,24.7
"1117",2021-02-26,-33.99674,18.95886,1132,"N","VIIRS","D",462.54999,36.044315,228.0316,0.74,0,53.2,24.7
"1118",2021-02-26,-33.96938,18.96276,1132,"N","VIIRS","D",779.17999,24.419861,252.5074,0.74,0,53.2,24.7
"1119",2021-02-26,-33.98981,18.96246,1132,"N","VIIRS","D",326.30002,4.6806936,13.916969,0.74,0,53.2,24.7
"1120",2021-02-26,-34.00202,19.01571,1132,"N","VIIRS","D",1253.88,6.5854087,58.04932,0.74,0,53.2,24.7
"1121",2021-02-26,-33.98265,18.97329,1132,"N","VIIRS","D",517.34998,27.535925,121.80437,0.74,0,53.2,24.7
"1122",2021-02-26,-33.99023,18.9496,1132,"N","VIIRS","D",408.64001,23.74645,163.94878,0.74,0,53.2,24.7
"1123",2021-02-26,-33.98997,18.95957,1132,"N","VIIRS","D",326.81,13.331218,14.638067,0.74,0,53.2,24.7
"1124",2021-02-26,-33.98953,18.97091,1132,"N","VIIRS","D",357.20001,21.160484,211.817,0.74,0,53.2,24.7
"1125",2021-02-26,-33.99645,18.96728,1132,"N","VIIRS","D",596.80005,40.284473,351.24213,0.74,0,53.2,24.7
"1126",2021-02-26,-34.00959,18.98858,1132,"N","VIIRS","D",899.15076,25.736191,115.35587,0.74,0,53.2,24.7
"1127",2021-02-26,-34.00322,18.96842,1132,"N","VIIRS","D",1065.78,33.471405,312.14844,0.74,0,53.2,24.7
"1128",2021-02-26,-33.99169,18.90533,1132,"N","VIIRS","D",504.92999,38.842514,184.49785,0.74,0,53.2,24.7
"1129",2021-02-26,-33.97103,18.91093,1132,"N","VIIRS","D",691.62,31.017078,8.2398634,0.74,0,53.2,24.7
"1130",2021-02-26,-34.00136,19.02305,1132,"N","VIIRS","D",1157.3151,37.929722,16.323526,0.74,0,53.2,24.7
"1131",2021-02-26,-33.98416,18.92713,1132,"N","VIIRS","D",724.60999,18.37635,332.95126,0.74,0,53.2,24.7
"1132",2021-02-26,-34.00251,18.99828,1132,"N","VIIRS","D",640.97003,24.782476,305.72278,0.74,0,53.2,24.7
"1133",2021-02-26,-34.00926,18.99067,1132,"N","VIIRS","D",893.42999,30.239815,8.9532433,0.74,0,53.2,24.7
"1134",2021-02-26,-33.97115,18.90725,1132,"N","VIIRS","D",815.98999,49.394711,24.595545,0.74,0,53.2,24.7
"1135",2021-02-26,-33.97697,18.93855,1132,"N","VIIRS","D",278.51001,8.9849672,37.499302,0.74,0,53.2,24.7
"1136",2021-02-26,-33.97715,18.93303,1132,"N","VIIRS","D",319.14999,8.696002,353.95004,0.74,0,53.2,24.7
"1137",2021-02-26,-33.97041,18.93036,1132,"N","VIIRS","D",302.26001,14.176976,48.265656,0.74,0,53.2,24.7
"1138",2021-02-26,-33.99124,18.91378,1132,"N","VIIRS","D",855.15558,47.455555,220.73096,0.74,0,53.2,24.7
"1139",2021-02-26,-33.97062,18.92397,1132,"N","VIIRS","D",249.78,5.6145864,344.7681,0.74,0,53.2,24.7
"1140",2021-02-26,-33.99645,18.97202,1132,"N","VIIRS","D",522.90002,35.248196,45.2854,0.74,0,53.2,24.7
"1141",2021-02-26,-33.98328,18.95376,1132,"N","VIIRS","D",303.10001,8.8165226,273.16238,0.74,0,53.2,24.7
"1142",2021-02-26,-33.99717,18.94599,1132,"N","VIIRS","D",688.53998,35.618649,119.09634,0.74,0,53.2,24.7
"1143",2021-02-26,-34.00322,18.97359,1132,"N","VIIRS","D",1044.85,5.8284969,356.82861,0.74,0,53.2,24.7
"1144",2021-02-26,-33.98182,18.99807,1132,"N","VIIRS","D",1212.01,42.992085,31.011114,0.74,0,53.2,24.7
"1145",2021-02-26,-33.9907,18.93559,1132,"N","VIIRS","D",663.19,35.926147,88.875916,0.74,0,53.2,24.7
"1146",2021-02-26,-34.00185,19.02147,1132,"N","VIIRS","D",1228.3967,25.941721,26.78713,0.74,0,53.2,24.7
"1147",2021-02-26,-33.97644,18.95482,1132,"N","VIIRS","D",347.06998,15.490168,228.26166,0.74,0,53.2,24.7
"1148",2021-02-26,-33.99006,18.95496,1132,"N","VIIRS","D",343.10001,5.6193633,29.507044,0.74,0,53.2,24.7
"1149",2021-02-26,-34.00947,18.98464,1132,"N","VIIRS","D",1052.78,4.764462,3.7822835,0.74,0,53.2,24.7
"1150",2021-02-26,-34.0017,19.02689,1132,"N","VIIRS","D",1040.22,18.522888,285.79788,0.74,0,53.2,24.7
"1151",2021-02-26,-33.98152,19.00741,1132,"N","VIIRS","D",1464.6399,38.724247,77.815216,0.74,0,53.2,24.7
"1152",2021-02-26,-33.98369,18.94133,1132,"N","VIIRS","D",361.76999,8.944931,40.136559,0.74,0,53.2,24.7
"1153",2021-02-26,-33.98448,18.91713,1132,"N","VIIRS","D",934.82001,36.831448,51.551319,0.74,0,53.2,24.7
"1154",2021-02-26,-33.99082,18.92938,1132,"N","VIIRS","D",956.78003,9.4334774,9.4505014,0.74,0,53.2,24.7
"1155",2021-02-26,-33.97803,18.90521,1132,"N","VIIRS","D",1140.27,12.334549,203.82289,0.74,0,53.2,24.7
"1156",2021-02-26,-33.97731,18.92774,1132,"N","VIIRS","D",464.44,35.644478,6.8042016,0.74,0,53.2,24.7
"1157",2021-02-26,-34.00306,18.97896,1132,"N","VIIRS","D",829.58997,46.362499,130.24832,0.74,0,53.2,24.7
"1158",2021-02-26,-33.98351,18.94715,1132,"N","VIIRS","D",312.70999,9.5835505,22.930252,0.74,0,53.2,24.7
"1159",2021-02-26,-33.97787,18.91046,1132,"N","VIIRS","D",1058.13,16.088421,332.68207,0.74,0,53.2,24.7
"1160",2021-02-26,-33.98466,18.91141,1132,"N","VIIRS","D",1117.5801,25.78216,228.10907,0.74,0,53.2,24.7
"1161",2021-02-26,-33.96749,18.95015,1223,"N20","VIIRS","D",460.75,17.078951,217.7881,0.74,0,53.2,24.7
"1162",2021-02-26,-33.98598,18.94425,1223,"N20","VIIRS","D",385.89999,16.669609,356.42746,0.74,0,53.2,24.7
"1163",2021-02-26,-33.97602,18.96621,1223,"N20","VIIRS","D",631.51001,24.497349,239.57559,0.74,0,53.2,24.7
"1164",2021-02-26,-33.98361,18.96227,1223,"N20","VIIRS","D",368.58002,6.4475126,213.17488,0.74,0,53.2,24.7
"1165",2021-02-26,-33.97738,18.92872,1223,"N20","VIIRS","D",429.85001,34.234936,52.657768,0.74,0,53.2,24.7
"1166",2021-02-26,-33.97506,18.94645,1223,"N20","VIIRS","D",289.39001,6.0460062,205.04337,0.74,0,53.2,24.7
"1167",2021-02-26,-33.98941,18.94515,1223,"N20","VIIRS","D",563.81,26.210072,355.11737,0.74,0,53.2,24.7
"1168",2021-02-26,-33.97666,18.96129,1223,"N20","VIIRS","D",459.63998,12.70969,202.86839,0.74,0,53.2,24.7
"1169",2021-02-26,-33.98326,18.99212,1223,"N20","VIIRS","D",922.01001,42.359833,262.27411,0.74,0,53.2,24.7
"1170",2021-02-26,-33.97791,18.95169,1223,"N20","VIIRS","D",306.41,10.457231,166.16446,0.74,0,53.2,24.7
"1171",2021-02-26,-33.98394,18.98687,1223,"N20","VIIRS","D",735.44,31.704189,197.48462,0.74,0,53.2,24.7
"1172",2021-02-26,-33.99229,18.95028,1223,"N20","VIIRS","D",488.74002,28.151768,113.06415,0.74,0,53.2,24.7
"1173",2021-02-26,-33.99628,18.94695,1223,"N20","VIIRS","D",681.53998,33.003452,131.18405,0.74,0,53.2,24.7
"1174",2021-02-26,-33.97851,18.92022,1223,"N20","VIIRS","D",645.33997,6.0470724,21.231613,0.74,0,53.2,24.7
"1175",2021-02-26,-33.98423,18.95761,1223,"N20","VIIRS","D",327.73001,2.3984087,227.03867,0.74,0,53.2,24.7
"1176",2021-02-26,-33.98025,18.93392,1223,"N20","VIIRS","D",465.47998,30.717434,50.307053,0.74,0,53.2,24.7
"1177",2021-02-26,-33.9882,18.92747,1223,"N20","VIIRS","D",878.07001,23.151186,13.327289,0.74,0,53.2,24.7
"1178",2021-02-26,-33.97418,18.98027,1223,"N20","VIIRS","D",802.96997,43.53529,127.83878,0.74,0,53.2,24.7
"1179",2021-02-26,-33.98299,18.96704,1223,"N20","VIIRS","D",482,33.43988,265.46478,0.74,0,53.2,24.7
"1180",2021-02-26,-33.99394,18.93781,1223,"N20","VIIRS","D",862.97998,43.524467,350.43506,0.74,0,53.2,24.7
"1181",2021-02-26,-33.97165,18.91829,1223,"N20","VIIRS","D",329.31,19.987814,86.179558,0.74,0,53.2,24.7
"1182",2021-02-26,-33.98312,18.93908,1223,"N20","VIIRS","D",394.64001,27.460787,29.145893,0.74,0,53.2,24.7
"1183",2021-02-26,-33.98541,18.94862,1223,"N20","VIIRS","D",349.88,12.779216,13.647115,0.74,0,53.2,24.7
"1184",2021-02-26,-33.98081,18.92967,1223,"N20","VIIRS","D",545.04962,40.719837,34.498135,0.74,0,53.2,24.7
"1185",2021-02-26,-34.00999,19.03061,1223,"N20","VIIRS","D",1378.75,29.312386,297.3063,0.74,0,53.2,24.7
"1186",2021-02-26,-33.97051,18.92694,1223,"N20","VIIRS","D",285.05002,20.007429,307.31042,0.74,0,53.2,24.7
"1187",2021-02-26,-33.98997,18.94093,1223,"N20","VIIRS","D",596.81,25.963791,5.0553665,0.74,0,53.2,24.7
"1188",2021-02-26,-33.97279,18.93664,1223,"N20","VIIRS","D",240.49001,18.463108,201.57295,0.74,0,53.2,24.7
"1189",2021-02-26,-34.00076,18.96677,1223,"N20","VIIRS","D",878.15503,48.546726,277.21133,0.74,0,53.2,24.7
"1190",2021-02-26,-33.98137,18.92543,1223,"N20","VIIRS","D",633.44,10.823563,24.757467,0.74,0,53.2,24.7
"1191",2021-02-26,-33.96969,18.96049,1223,"N20","VIIRS","D",687.54999,31.180552,301.0119,0.74,0,53.2,24.7
"1192",2021-02-26,-33.97508,18.91924,1223,"N20","VIIRS","D",512.01001,41.779217,64.557152,0.74,0,53.2,24.7
"1193",2021-02-26,-33.99284,18.94607,1223,"N20","VIIRS","D",656.03998,22.413313,3.6661208,0.74,0,53.2,24.7
"1194",2021-02-26,-33.98708,18.96286,1223,"N20","VIIRS","D",320.07001,3.2686093,209.78423,0.74,0,53.2,24.7
"1195",2021-02-26,-33.97562,18.91522,1223,"N20","VIIRS","D",630.69,41.874382,6.4315724,0.74,0,53.2,24.7
"1196",2021-02-26,-33.97951,18.9666,1223,"N20","VIIRS","D",524.35999,33.721169,249.38808,0.74,0,53.2,24.7
"1197",2021-02-26,-33.98885,18.94944,1223,"N20","VIIRS","D",473.94,21.980534,89.599716,0.74,0,53.2,24.7
"1198",2021-02-26,-33.98828,18.95378,1223,"N20","VIIRS","D",336.07999,11.134293,86.472427,0.74,0,53.2,24.7
"1199",2021-02-26,-33.98137,18.95235,1223,"N20","VIIRS","D",284.62,6.6441541,263.55051,0.74,0,53.2,24.7
"1200",2021-02-26,-34.00555,19.01081,1223,"N20","VIIRS","D",1287.9501,5.7021351,236.03352,0.74,0,53.2,24.7
"1201",2021-02-26,-33.97453,18.92345,1223,"N20","VIIRS","D",315.26001,17.316092,30.021421,0.74,0,53.2,24.7
"1202",2021-02-26,-33.98711,18.93575,1223,"N20","VIIRS","D",621.5,37.276115,80.109818,0.74,0,53.2,24.7
"1203",2021-02-26,-33.97253,18.96584,1223,"N20","VIIRS","D",655.69,32.057617,181.07971,0.74,0,53.2,24.7
"1204",2021-02-26,-33.99223,18.92384,1223,"N20","VIIRS","D",1043.35,42.952591,204.17805,0.74,0,53.2,24.7
"1205",2021-02-26,-33.98768,18.95829,1223,"N20","VIIRS","D",310.95001,2.4755049,345.27209,0.74,0,53.2,24.7
"1206",2021-02-26,-33.99053,18.93676,1223,"N20","VIIRS","D",599.59003,28.958746,84.42437,0.74,0,53.2,24.7
"1207",2021-02-26,-34.00581,18.98212,1223,"N20","VIIRS","D",945.48004,20.949347,338.81042,0.74,0,53.2,24.7
"1208",2021-02-26,-34.0024,18.98114,1223,"N20","VIIRS","D",777.96997,26.672581,58.348793,0.74,0,53.2,24.7
"1209",2021-02-26,-33.97624,18.93741,1223,"N20","VIIRS","D",282.51001,18.82353,45.83675,0.74,0,53.2,24.7
"1210",2021-02-26,-33.97729,18.95642,1223,"N20","VIIRS","D",353.06998,9.9354286,236.96378,0.74,0,53.2,24.7
"1211",2021-02-26,-34.00376,19.02432,1223,"N20","VIIRS","D",1172.8199,56.795395,34.34959,0.74,0,53.2,24.7
"1212",2021-02-26,-33.99172,18.95456,1223,"N20","VIIRS","D",356.72998,9.2598619,50.901581,0.74,0,53.2,24.7
"1213",2021-02-26,-34.00964,19.00668,1223,"N20","VIIRS","D",1234.76,7.5399566,229.55615,0.74,0,53.2,24.7
"1214",2021-02-26,-34.01489,18.99377,1223,"N20","VIIRS","D",1149.22,10.441754,37.396034,0.74,0,53.2,24.7
"1215",2021-02-26,-33.97337,18.93221,1223,"N20","VIIRS","D",304.02002,17.724363,62.707844,0.74,0,53.2,24.7
"1216",2021-02-26,-34.00493,19.01548,1223,"N20","VIIRS","D",1292.2301,21.74288,141.55157,0.74,0,53.2,24.7
"1217",2021-02-26,-33.96557,18.96502,1223,"N20","VIIRS","D",894.94318,26.518326,340.72659,0.74,0,53.2,24.7
"1218",2021-02-26,-33.97904,18.91617,1223,"N20","VIIRS","D",794.25995,29.07831,59.692299,0.74,0,53.2,24.7
"1219",2021-02-26,-33.98655,18.93995,1223,"N20","VIIRS","D",429.17999,11.724686,6.6869874,0.74,0,53.2,24.7
"1220",2021-02-26,-33.96621,18.96009,1223,"N20","VIIRS","D",657.71722,29.970798,308.26227,0.74,0,53.2,24.7
"1221",2021-02-26,-33.98255,18.9434,1223,"N20","VIIRS","D",340.87003,9.5160456,0.73933899,0.74,0,53.2,24.7
"1222",2021-02-26,-33.98193,18.9212,1223,"N20","VIIRS","D",698.01996,25.22526,51.781116,0.74,0,53.2,24.7
"1223",2021-02-26,-34.00808,18.99175,1223,"N20","VIIRS","D",845.75995,24.427624,4.3362947,0.74,0,53.2,24.7
"1224",2021-02-26,-34.00001,18.99918,1223,"N20","VIIRS","D",612.59998,27.146049,238.95436,0.74,0,53.2,24.7
"1225",2021-02-26,-34.00015,18.97134,1223,"N20","VIIRS","D",841.5,48.931175,8.377943,0.74,0,53.2,24.7
"1226",2021-02-26,-33.99163,18.92848,1223,"N20","VIIRS","D",983.17999,27.286329,25.666929,0.74,0,53.2,24.7
"1227",2021-02-26,-33.97479,18.97567,1223,"N20","VIIRS","D",958.91278,27.791973,173.14685,0.74,0,53.2,24.7
"1228",2021-02-26,-33.97382,18.95596,1223,"N20","VIIRS","D",453.42999,27.864443,213.06676,0.74,0,53.2,24.7
"1229",2021-02-26,-34.00354,18.97257,1223,"N20","VIIRS","D",1047.97,13.738488,138.27826,0.74,0,53.2,24.7
"1230",2021-02-26,-33.98672,18.99264,1223,"N20","VIIRS","D",977.69,27.786005,252.2731,0.74,0,53.2,24.7
"1231",2021-02-26,-33.99739,18.93857,1223,"N20","VIIRS","D",974.40002,32.741577,58.165432,0.74,0,53.2,24.7
"1232",2021-02-26,-34.00621,19.00582,1223,"N20","VIIRS","D",1140.49,33.255196,212.75977,0.74,0,53.2,24.7
"1233",2021-02-26,-33.97852,18.94707,1223,"N20","VIIRS","D",272.23001,3.497894,358.40903,0.74,0,53.2,24.7
"1234",2021-02-26,-33.98197,18.94783,1223,"N20","VIIRS","D",292.17999,4.4013081,8.0562611,0.74,0,53.2,24.7
"1235",2021-02-26,-33.98423,18.93067,1223,"N20","VIIRS","D",667.58002,23.644808,351.38626,0.74,0,53.2,24.7
"1236",2021-02-26,-33.98368,18.93481,1223,"N20","VIIRS","D",531.17999,37.610683,16.896648,0.74,0,53.2,24.7
"1237",2021-02-26,-33.99795,18.9343,1223,"N20","VIIRS","D",1200.23,34.587772,33.830437,0.74,0,53.2,24.7
"1238",2021-02-26,-34.00297,18.97685,1223,"N20","VIIRS","D",950.62476,21.895748,143.59827,0.74,0,53.2,24.7
"1239",2021-02-26,-34.00866,18.98737,1223,"N20","VIIRS","D",966.28882,34.830349,128.76328,0.74,0,53.2,24.7
"1240",2021-02-26,-34.0106,19.02602,1223,"N20","VIIRS","D",1259.7301,4.2456226,283.23395,0.74,0,53.2,24.7
"1241",2021-02-26,-33.99449,18.93367,1223,"N20","VIIRS","D",867.07965,46.676651,4.3122368,0.74,0,53.2,24.7
"1242",2021-02-26,-33.97565,18.94186,1223,"N20","VIIRS","D",264.84,4.5947213,343.73502,0.74,0,53.2,24.7
"1243",2021-02-26,-33.98077,18.957,1223,"N20","VIIRS","D",346.48001,9.1229897,202.01431,0.74,0,53.2,24.7
"1244",2021-02-26,-33.96905,18.96544,1223,"N20","VIIRS","D",922,48.202526,205.62209,0.74,0,53.2,24.7
"1245",2021-02-26,-34.00414,18.96798,1223,"N20","VIIRS","D",1082.78,16.558723,279.30206,0.74,0,53.2,24.7
"1246",2021-02-26,-33.99683,18.94277,1223,"N20","VIIRS","D",831.66998,17.083616,43.484535,0.74,0,53.2,24.7
"1247",2021-02-26,-33.97109,18.92251,1223,"N20","VIIRS","D",266.82001,9.4590578,35.421379,0.74,0,53.2,24.7
"1248",2021-02-26,-33.99505,18.92948,1223,"N20","VIIRS","D",1136.5601,44.957123,54.569683,0.74,0,53.2,24.7
"1249",2021-02-26,-33.97765,18.98082,1223,"N20","VIIRS","D",729.40997,28.289627,244.09424,0.74,0,53.2,24.7
"1250",2021-02-26,-33.96685,18.95506,1223,"N20","VIIRS","D",499.01001,17.02071,220.36429,0.74,0,53.2,24.7
"1251",2021-02-26,-33.98483,18.95304,1223,"N20","VIIRS","D",304.72,14.665915,15.672325,0.74,0,53.2,24.7
"1252",2021-02-26,-34.00036,19.02329,1223,"N20","VIIRS","D",1082.8151,36.066261,34.552925,0.74,0,53.2,24.7
"1253",2021-02-26,-33.98536,18.9222,1223,"N20","VIIRS","D",824.48004,34.233154,32.03302,0.74,0,53.2,24.7
"1254",2021-02-26,-34.00924,18.98303,1223,"N20","VIIRS","D",1051.76,18.410254,353.26184,0.74,0,53.2,24.7
"1255",2021-02-26,-33.97681,18.93305,1223,"N20","VIIRS","D",316.14999,9.8660431,3.2208855,0.74,0,53.2,24.7
"1256",2021-02-26,-33.98014,18.96175,1223,"N20","VIIRS","D",400.69998,9.7728386,230.11464,0.74,0,53.2,24.7
"1257",2021-02-26,-33.98766,18.93165,1223,"N20","VIIRS","D",794.10999,20.743069,33.310314,0.74,0,53.2,24.7
"1258",2021-02-26,-34.01147,18.99285,1223,"N20","VIIRS","D",1117.73,35.754581,316.39209,0.74,0,53.2,24.7
"1259",2021-02-26,-33.97317,18.9609,1223,"N20","VIIRS","D",580.34998,23.3234,181.85106,0.74,0,53.2,24.7
"1260",2021-02-26,-33.97096,18.95063,1223,"N20","VIIRS","D",382.44998,27.762917,246.99976,0.74,0,53.2,24.7
"1261",2021-02-26,-33.97795,18.92441,1223,"N20","VIIRS","D",552.87,41.967098,341.30267,0.74,0,53.2,24.7
"1262",2021-02-26,-33.97911,18.94257,1223,"N20","VIIRS","D",292.41998,5.9525876,22.337906,0.74,0,53.2,24.7
"1263",2021-02-26,-33.97968,18.93822,1223,"N20","VIIRS","D",326.22,13.123607,54.916531,0.74,0,53.2,24.7
"1264",2021-02-26,-33.99339,18.94193,1223,"N20","VIIRS","D",766.39001,17.049213,45.964191,0.74,0,53.2,24.7
"1265",2021-02-26,-33.9892,18.9396,1250,"Aqua","MODIS","D",518.37,21.785433,346.67963,0.74,0,53.2,24.7
"1266",2021-02-26,-33.9778,18.9501,1250,"Aqua","MODIS","D",294.00998,8.328331,244.37971,0.74,0,53.2,24.7
"1267",2021-02-26,-33.9704,18.9363,1250,"Aqua","MODIS","D",258.29001,12.827226,239.5249,0.74,0,53.2,24.7
"1268",2021-02-26,-33.9745,18.9111,1250,"Aqua","MODIS","D",835.53003,32.223038,53.593735,0.74,0,53.2,24.7
"1269",2021-02-26,-33.9872,18.9521,1250,"Aqua","MODIS","D",355.94,21.49869,37.511002,0.74,0,53.2,24.7
"1270",2021-02-26,-33.9668,18.9585,1250,"Aqua","MODIS","D",621.31,15.526073,312.41113,0.74,0,53.2,24.7
"1271",2021-02-26,-33.9931,18.9155,1250,"Aqua","MODIS","D",756.37,33.133144,192.1205,0.74,0,53.2,24.7
"1272",2021-02-26,-34.0117,18.98,1250,"Aqua","MODIS","D",1102.5199,19.149637,37.285919,0.74,0,53.2,24.7
"1273",2021-02-26,-33.9798,18.9382,1250,"Aqua","MODIS","D",326.22,12.424747,54.916531,0.74,0,53.2,24.7
"1274",2021-02-26,-33.9723,18.9243,1250,"Aqua","MODIS","D",271.63998,15.092587,289.52029,0.74,0,53.2,24.7
"1275",2021-02-26,-33.9685,18.9476,1250,"Aqua","MODIS","D",405.98001,16.402349,202.36407,0.74,0,53.2,24.7
"1276",2021-02-26,-33.9987,18.9409,1250,"Aqua","MODIS","D",929.70996,18.609983,28.41419,0.74,0,53.2,24.7
"1277",2021-02-26,-33.976,18.9612,1250,"Aqua","MODIS","D",482.44,18.077707,202.47922,0.74,0,53.2,24.7
"1278",2021-02-26,-34.0061,19.0148,1250,"Aqua","MODIS","D",1287.6101,8.7373219,110.16577,0.74,0,53.2,24.7
"1279",2021-02-26,-33.9839,18.9128,1250,"Aqua","MODIS","D",1151.0288,35.001556,67.55468,0.74,0,53.2,24.7
"1280",2021-02-26,-34.0007,18.9289,1250,"Aqua","MODIS","D",1041.34,55.852871,188.50883,0.74,0,53.2,24.7
"1281",2021-02-26,-33.9913,18.9268,1250,"Aqua","MODIS","D",1028.55,41.497711,30.682146,0.74,0,53.2,24.7
"1282",2021-02-26,-34.0042,18.9666,1250,"Aqua","MODIS","D",976.17999,48.241619,303.6582,0.74,0,53.2,24.7
"1283",2021-02-26,-33.9818,18.9255,1250,"Aqua","MODIS","D",643.04004,16.856583,347.69501,0.74,0,53.2,24.7
"1284",2021-02-26,-34.0136,19.0284,1250,"Aqua","MODIS","D",1325.3601,25.34062,240.27666,0.74,0,53.2,24.7
"1285",2021-02-26,-33.9781,19.0078,1250,"Aqua","MODIS","D",1373.3101,39.051037,5.9968696,0.74,0,53.2,24.7
"1286",2021-02-26,-33.9966,18.9538,1250,"Aqua","MODIS","D",449.42001,12.224616,1.7335446,0.74,0,53.2,24.7
"1287",2021-02-26,-34.012,19.029,1312,"N","VIIRS","D",1339.89,25.224918,286.80865,0.74,0,53.2,24.7
"1288",2021-02-26,-33.97001,18.94561,1312,"N","VIIRS","D",359.39001,9.7195721,198.59489,0.74,0,53.2,24.7
"1289",2021-02-26,-34.00132,18.97178,1312,"N","VIIRS","D",999.70001,49.79789,358.91574,0.74,0,53.2,24.7
"1290",2021-02-26,-34.00921,18.98367,1312,"N","VIIRS","D",1053.1799,11.165062,10.854962,0.74,0,53.2,24.7
"1291",2021-02-26,-33.9735,18.95338,1312,"N","VIIRS","D",432.95999,16.877129,203.5787,0.74,0,53.2,24.7
"1292",2021-02-26,-33.98701,18.94207,1312,"N","VIIRS","D",427.72,17.126722,4.6744308,0.74,0,53.2,24.7
"1293",2021-02-26,-33.97831,18.95573,1312,"N","VIIRS","D",337.69,8.7295361,268.60168,0.74,0,53.2,24.7
"1294",2021-02-26,-33.97538,18.9236,1312,"N","VIIRS","D",331.66,20.344196,6.0243974,0.74,0,53.2,24.7
"1295",2021-02-26,-33.97108,18.91921,1312,"N","VIIRS","D",324.73999,18.391479,144.84935,0.74,0,53.2,24.7
"1296",2021-02-26,-34.00766,19.0348,1312,"N","VIIRS","D",1160.73,56.904194,15.595585,0.74,0,53.2,24.7
"1297",2021-02-26,-33.991,18.9256,1312,"N","VIIRS","D",1058.1,31.25622,33.89016,0.74,0,53.2,24.7
"1298",2021-02-26,-33.98277,18.93741,1312,"N","VIIRS","D",394.85001,20.771868,31.322102,0.74,0,53.2,24.7
"1299",2021-02-26,-33.98108,18.92225,1312,"N","VIIRS","D",649.39001,12.112095,24.698072,0.74,0,53.2,24.7
"1300",2021-02-26,-33.98419,18.93156,1312,"N","VIIRS","D",671.22003,17.826466,30.358551,0.74,0,53.2,24.7
"1301",2021-02-26,-33.97228,18.93631,1312,"N","VIIRS","D",252.32999,10.266286,259.23425,0.74,0,53.2,24.7
"1302",2021-02-26,-33.97978,18.92757,1312,"N","VIIRS","D",584.97003,20.753782,47.602898,0.74,0,53.2,24.7
"1303",2021-02-26,-33.98323,18.95763,1312,"N","VIIRS","D",332.13,5.4434118,238.95233,0.74,0,53.2,24.7
"1304",2021-02-26,-33.98039,18.99151,1312,"N","VIIRS","D",1039.9352,51.887871,222.69832,0.74,0,53.2,24.7
"1305",2021-02-26,-33.97293,18.97787,1312,"N","VIIRS","D",1088.01,61.81472,152.44211,0.74,0,53.2,24.7
"1306",2021-02-26,-33.9943,18.95632,1312,"N","VIIRS","D",402.80002,4.9457846,22.57534,0.74,0,53.2,24.7
"1307",2021-02-26,-34.00814,18.9881,1312,"N","VIIRS","D",982.68878,32.809986,153.14958,0.74,0,53.2,24.7
"1308",2021-02-26,-33.97147,18.93965,1312,"N","VIIRS","D",276.73001,7.4765391,234.9684,0.74,0,53.2,24.7
"1309",2021-02-26,-34.0009,18.9958,1312,"N","VIIRS","D",535.77002,32.956432,181.694,0.74,0,53.2,24.7
"1310",2021-02-26,-33.97376,18.97446,1312,"N","VIIRS","D",1029.01,42.32291,207.98053,0.74,0,53.2,24.7
"1311",2021-02-26,-33.97902,18.95282,1312,"N","VIIRS","D",301.60999,6.643364,264.33267,0.74,0,53.2,24.7
"1312",2021-02-26,-33.96986,18.96836,1312,"N","VIIRS","D",977.09845,64.999367,202.53574,0.74,0,53.2,24.7
"1313",2021-02-26,-33.97579,18.96611,1312,"N","VIIRS","D",621.23999,24.494394,280.93134,0.74,0,53.2,24.7
"1314",2021-02-26,-34.00929,19.02803,1312,"N","VIIRS","D",1247.03,24.379799,323.91882,0.74,0,53.2,24.7
